"","CVEGEO","x","y"
"74","06004",-103.920731974452,19.1881299378789
"75","06005",-103.595490140802,19.3268215322098
"76","06006",-103.681333783777,18.9676023720446
"77","06007",-104.299637079689,19.1499822980913
"78","06008",-104.031082757872,19.372078648213
"79","06009",-105.032020066067,18.8858050612554
"80","06010",-103.844436053191,19.3096209095056
"81","07001",-92.6816931015275,15.4141348436583
"82","07002",-92.8146462489955,16.5515859268399
"83","07003",-92.7740252273848,15.2313968103422
"84","07004",-91.8625026638882,16.6618924759144
"85","07005",-92.8573258890283,17.3855805810936
"86","07006",-92.0971722944026,15.5568244710442
"87","07007",-92.3954266336244,16.5152884502364
"88","07008",-92.6804315268521,15.7581392949641
"89","07009",-93.9373688823191,16.2488733228753
"90","07010",-92.1612930976488,15.4917533897964
"91","07011",-92.2424167413125,15.6195827913296
"92","07012",-93.3190561452339,16.8665795231987
"93","07013",-92.9587707326243,17.0141179895037
"94","07014",-92.7412982348022,17.0317464600637
"95","07015",-92.1641371486957,15.0862301794253
"96","07016",-91.9976355479328,17.7798581590817
"97","07017",-93.8675755071555,16.7128468481058
"98","07018",-93.1260710725574,17.1205722824845
"99","07019",-92.1789263197128,16.2968139818979
"100","07020",-92.7713190328965,15.9608917567775
"101","07021",-93.2528624723192,17.0941658106067
"102","07022",-92.611804993079,17.0212665713612
"103","07023",-92.6801603775386,16.8193763538307
"104","07024",-92.2169823394203,16.6115296367339
"105","07025",-93.1315352871322,17.3267963803225
"106","07026",-92.5704443207468,16.9501572092142
"107","07027",-92.976014002185,16.6065223942836
"108","07028",-92.7259450694415,16.5539724337276
"109","07029",-93.1115187434077,16.9953313640219
"110","07030",-92.3912980120704,15.7990348575611
"111","07031",-92.035186314511,17.1097348909378
"112","07032",-92.5581820366753,15.3644249487794
"113","07033",-93.2761825332547,17.2940739108715
"114","07034",-92.0877612086228,15.7626419461344
"115","07035",-92.213200861087,14.7500077501155
"116","07036",-92.2184015373069,15.5129934485922
"117","07037",-92.4237799141147,15.0094069624307
"118","07038",-92.3996235220785,16.6942783417425
"119","07039",-92.6949161529224,17.243162732167
"120","07040",-92.5468983710074,15.0969624636624
"121","07041",-91.7957707439487,16.2047436905864
"122","07042",-92.9786289265718,17.298535223986
"123","07043",-93.0990270536426,17.4213936360523
"124","07044",-92.8969996441597,16.8179433782756
"125","07045",-92.9755832392361,17.4668659834047
"126","07046",-93.672158680681,16.5226751245283
"127","07047",-92.8743034517111,17.0895166294297
"128","07048",-93.1933449435585,17.6994431706682
"129","07049",-92.7766710514415,16.9243810462971
"130","07050",-91.7510606685138,17.6066273349427
"131","07051",-92.8916751088088,15.4609853673522
"132","07052",-91.740102427469,16.385658840661
"133","07053",-92.1857682276847,15.3727568557058
"134","07054",-92.4975380112343,14.8806008264668
"135","07055",-92.2016000058264,14.8216630599029
"136","07056",-92.563101561996,16.8748114776142
"137","07057",-92.3314563769038,15.3138186082364
"138","07058",-92.6100526972107,16.4381994223643
"139","07059",-91.336945097722,16.7020982574632
"140","07060",-93.1738773151741,17.2207969435342
"141","07061",-93.4907439034864,16.8261478439689
"142","07062",-93.3995635785453,17.4324039745496
"143","07063",-93.0838004875368,16.8952302872282
"144","07064",-92.2747575143404,16.7810001229763
"145","07065",-91.8122828543921,17.4440479681459
"146","07066",-92.4640639831352,17.0600978875102
"147","07067",-93.0568958623633,17.189177254651
"148","07068",-93.1991310486133,17.5305790202756
"149","07069",-93.1923463746065,15.6695470966058
"150","07070",-92.2639252534632,15.4325473559901
"151","07071",-92.6196013372542,15.1654039317703
"152","07072",-92.8617382093152,17.2180210746142
"153","07073",-92.998266414062,17.1913753770779
"154","07074",-93.2293773439048,17.8642202178635
"155","07075",-92.3647254301956,16.3653005317892
"156","07076",-92.6107376978559,17.3198091674859
"157","07077",-92.1870245395865,17.4376106508703
"158","07078",-92.5899321076813,16.6783001114686
"159","07079",-93.2096688717172,16.9131209324464
"160","07080",-92.4013187788203,15.5466654535935
"161","07081",-92.625015745359,17.1389400661588
"162","07082",-92.3482893595869,17.037265893455
"163","07083",-92.3759221398343,16.1063984188742
"164","07084",-93.0047855287118,17.3869855535981
"165","07085",-92.9886677080512,16.9259697814112
"166","07086",-93.13633444444,16.5855394961367
"167","07087",-92.2271257440946,14.6393780859408
"168","07088",-93.2515863680344,17.4888540146411
"169","07089",-92.3048432737853,14.9338498839183
"170","07090",-93.1123121773739,17.2201090161069
"171","07091",-93.0034461090759,17.2539731728591
"172","07092",-93.3954638095395,17.1729332544177
"173","07093",-92.4720023569581,16.8331820497725
"174","07094",-92.5088163308364,16.561098651075
"175","07096",-92.4858093439589,17.379144404282
"176","07097",-93.6904178881555,15.9969890101726
"177","07098",-92.6599677231097,16.5151556685904
"178","07099",-91.8994619381595,16.0244677166039
"179","07100",-92.2696111769416,17.3007958137321
"180","07101",-93.1372889158039,16.7394416541175
"181","07102",-92.1986875117614,14.8940955036105
"182","07103",-92.4115703744867,15.1404329036391
"183","07104",-92.2464446491943,16.1240583435248
"184","07105",-92.1025511794839,15.0599500832066
"185","07106",-92.6079068091965,16.3173076198655
"186","07107",-93.2302835405622,16.0773670442847
"187","07108",-93.375572621148,16.3462213562163
"188","07109",-92.3258625148657,17.1855628788115
"189","07110",-92.723770358658,16.6224710932411
"190","07111",-92.7819810040941,16.7219157642151
"191","07112",-92.3916675833172,16.9301535376753
"192","07113",-92.6901742535273,16.9218290642539
"193","07114",-90.562516720795,16.2817568558995
"194","07115",-91.2485939293587,16.1991810586641
"195","07116",-90.7434563923603,16.246325581128
"196","07117",-92.6644001389446,15.6716771517876
"197","07118",-92.8030899968788,17.1540125494068
"198","07119",-92.7215486917263,16.9493631322298
"199","07120",-92.6146716235583,15.5491885223068
"200","07121",-92.9332332035341,17.2176911702363
"201","07122",-92.9865378722308,16.3374277865494
"202","07123",-92.8826652506471,16.4988893192269
"203","07124",-93.6324343081666,17.214795083058
"204","08001",-106.37990853039,30.4483730867226
"205","08002",-105.588177067159,29.073087722117
"206","08003",-105.305589449618,27.0946965925249
"207","08004",-105.823523597585,28.5822101514392
"208","08005",-107.519916636999,31.3317192631059
"209","08006",-107.291614885619,28.8579237571083
"210","08007",-106.542739648819,26.7527306754265
"211","08008",-107.693465622559,26.9453709131863
"212","08009",-107.580083035648,27.807784465367
"213","08010",-107.120765909162,30.057078256165
"214","08011",-104.4247725468,28.0330413891515
"215","08012",-107.06305718316,27.8099700862325
"216","08013",-108.2025161029,30.1936007235572
"217","08014",-105.06997106284,26.6339625362338
"218","08015",-105.206873307503,29.7560163705596
"219","08016",-105.044895226238,27.8976695998167
"220","08017",-106.948436410168,28.7230553690127
"221","08018",-106.896898117333,28.211687681395
"222","08019",-106.231820872938,28.9985896870002
"223","08020",-108.516402763323,27.4555880740493
"224","08021",-105.491927430976,28.1194718303236
"225","08022",-106.461122759019,27.9998692431572
"226","08023",-107.64469277549,30.1606624969437
"227","08024",-106.34951404915,28.3211705638526
"228","08025",-107.73726961401,29.3365270247273
"229","08026",-106.569399465607,28.2987644136503
"230","08027",-107.247346226501,27.1499201680452
"231","08028",-105.638884605827,30.8269801209616
"232","08029",-107.033352811726,26.1677946093858
"233","08030",-108.274237452551,27.390712783037
"234","08031",-107.55811241369,28.3849572392124
"235","08032",-105.697063728698,27.1289850397466
"236","08033",-106.067948239112,27.0692580263978
"237","08034",-107.72336427728,29.7219774675006
"238","08035",-108.450171607437,30.8488176928932
"239","08036",-104.390863159608,27.0818221467068
"240","08037",-106.564122435958,31.4494419525368
"241","08038",-105.054544747213,28.5410114545004
"242","08039",-105.010786166815,26.926146352938
"243","08040",-108.329412679424,29.3260940787894
"244","08041",-107.973291281575,27.8362027586291
"245","08042",-103.824505455893,28.9287530522547
"246","08043",-107.720668112664,28.8240628424853
"247","08044",-105.522899077275,26.7250231981056
"248","08045",-105.501425874348,28.3506096261045
"249","08046",-107.728184158093,26.571519785252
"250","08047",-108.737276562281,28.1527904709287
"251","08048",-107.14080278594,29.2953174078403
"252","08049",-106.684278208846,27.424509601961
"253","08050",-107.729121386031,30.5326397155909
"254","08051",-108.204684458905,28.1536464498549
"255","08052",-104.524051185517,29.3623371184156
"256","08053",-105.925833056677,31.2381308203492
"257","08054",-106.616662896524,28.8058444721067
"258","08055",-105.748061031274,28.2048393829985
"259","08056",-106.314735187436,27.2689098756311
"260","08057",-106.735130877775,27.8924419837727
"261","08058",-105.362210291883,27.5820479131173
"262","08059",-105.946264354988,26.8852584098115
"263","08060",-105.782939323159,26.8039119200153
"264","08061",-106.193279765284,27.7784456855469
"265","08062",-105.343566267856,28.0010414807189
"266","08063",-108.085582762994,28.7144566231607
"267","08064",-106.297349424275,27.0450767793248
"268","08065",-107.97662286986,27.2260404222433
"269","08066",-108.506481242448,27.8617881183964
"270","08067",-105.808320848061,27.4870826693801
"271","09002",-99.182105956041,19.4853284437391
"272","09003",-99.1503762987567,19.3266675438858
"273","09004",-99.3109403978577,19.3243142903298
"274","09005",-99.1158571061364,19.5040590730997
"275","09006",-99.0943310930886,19.3969128030787
"276","09007",-99.0567980982887,19.3491670758349
"277","09008",-99.2684201415414,19.2689716875122
"278","09009",-99.0511016950681,19.1394528560611
"279","09010",-99.2468334703202,19.3361713133904
"280","09011",-99.0028182701091,19.2769945222944
"281","09012",-99.2062260006966,19.1983255058525
"282","09013",-99.0903658297771,19.2451432498441
"283","09014",-99.1611349339034,19.3806421927147
"284","09015",-99.1490566164329,19.4313721380809
"285","09016",-99.2045860750278,19.4280671555133
"286","09017",-99.0931061645827,19.4304957034031
"287","10001",-104.935943971218,24.511194889233
"288","10002",-106.451115601672,25.0727751545867
"289","10003",-104.783606327358,25.03392239532
"290","10004",-103.700459561167,24.6940876307815
"291","10005",-104.843850170032,23.9704328912395
"292","10006",-103.21170535038,24.7612583577938
"293","10007",-103.490648189955,25.7279493944317
"294","10008",-104.073188629297,24.4125480047197
"295","10009",-106.06693166013,25.9961720557416
"296","10010",-104.816871937659,26.0900264142019
"297","10011",-104.995005460875,25.726001304188
"298","10012",-103.685695076494,25.477520536078
"299","10013",-104.130947180491,26.1453966650173
"300","10014",-104.55083841069,23.0014384480826
"301","10015",-104.077796148238,25.2469819840115
"302","10016",-104.211063117961,23.8138194423851
"303","10017",-105.676061447366,26.4820414592611
"304","10018",-105.215363261839,25.5487926556991
"305","10019",-105.936465999645,24.7014572883
"306","10020",-104.354030799283,24.4948046749917
"307","10021",-104.082228541799,24.7859266089352
"308","10022",-104.021907663532,24.0035257076785
"309","10023",-105.315150748191,23.4125017991016
"310","10024",-104.56158031149,25.1952557064675
"311","10025",-105.672267700094,26.1839646676513
"312","10026",-105.742565884263,24.2300349010585
"313","10027",-102.718046819662,24.6474023730458
"314","10028",-104.470461071754,24.8072879912418
"315","10029",-104.306488787755,25.3761170456137
"316","10030",-104.398272537063,25.6218449066569
"317","10031",-103.413835303306,24.4977029470427
"318","10032",-105.690749289152,24.9844217737837
"319","10033",-104.149814618932,23.4367642934589
"320","10034",-106.710638258311,24.9458347009044
"321","10035",-106.061399108963,25.4502964544464
"322","10036",-103.62516171904,26.3446480713718
"323","10037",-106.589730248952,25.2568513216207
"324","10038",-103.951101507859,23.7333275587574
"325","10039",-105.038093996083,24.846618092371
"326","11001",-101.535987549083,20.5331507527114
"327","11002",-100.751995210136,20.0524672380281
"328","11003",-100.73776494554,20.9252601850416
"329","11004",-100.573519775328,20.4218323142463
"330","11005",-100.62175192568,20.5755049552737
"331","11006",-99.8044522645487,21.2651877769086
"332","11007",-100.787869832823,20.5375252424282
"333","11008",-101.879777783202,20.7129358399843
"334","11009",-100.791116929456,20.7412908161929
"335","11010",-100.383602219901,20.2169911901267
"336","11011",-100.938364171242,20.4291089663593
"337","11012",-101.668002268754,20.6152200835233
"338","11013",-100.359629116763,21.1416082126379
"339","11014",-100.934829930803,21.1469850129097
"340","11015",-101.237312582793,21.0184013576342
"341","11016",-101.499006241824,20.3673665187374
"342","11017",-101.368364083183,20.6997874887265
"343","11018",-101.052084024012,20.3587879156602
"344","11019",-100.507848739609,20.1970619643125
"345","11020",-101.622423327907,21.124713691165
"346","11021",-101.244689712946,20.0843112102254
"347","11022",-101.472979677143,21.5795049445018
"348","11023",-101.815835262355,20.4015902488283
"349","11024",-101.361262162621,20.5499272367143
"350","11025",-101.928625830312,20.9274787849063
"351","11026",-101.595141094625,20.8257811553001
"352","11027",-101.165109791605,20.6250514938422
"353","11028",-100.915142297848,20.2075224672844
"354","11029",-100.846403944302,21.442156403991
"355","11030",-101.233838984915,21.5030722043541
"356","11031",-101.788514976329,20.9191056550509
"357","11032",-100.388583859046,21.00231650357
"358","11033",-100.476379155968,21.3992527471939
"359","11034",-100.071894943564,21.1506684406176
"360","11035",-100.994064255363,20.674089832237
"361","11036",-100.990366789858,20.1582315920859
"362","11037",-101.437773625543,20.9630841900308
"363","11038",-100.528903762311,20.0044752914471
"364","11039",-100.741504246167,20.2967183101327
"365","11040",-100.156001315761,21.0322821274966
"366","11041",-101.152613346366,20.1196873611909
"367","11042",-101.270565064722,20.3783227423281
"368","11043",-100.214660937595,21.3658579948035
"369","11044",-100.992512821324,20.5419668154353
"370","11045",-99.9785420280996,21.3567352862685
"371","11046",-101.225553070396,20.183166181966
"372","12001",-99.7143034976144,16.957141816486
"373","12002",-98.9513546072024,17.7522628728797
"374","12003",-100.607832200257,17.9188633898009
"375","12004",-98.3660693633571,17.3758621587652
"376","12005",-98.5105679046829,17.6422311719909
"377","12006",-99.9808951984837,18.0912102203137
"378","12007",-100.198783840391,18.252588688779
"379","12008",-99.0699647160393,18.1443799078608
"380","12009",-98.5826902585162,17.2702318663234
"381","12010",-98.9030385078305,17.514296426273
"382","12011",-100.342080068335,17.3327707911766
"383","12012",-99.0674946101393,16.9572388872178
"384","12013",-98.5723988838135,16.6835803922346
"385","12014",-100.427088939632,17.0965481606006
"386","12015",-99.4207306790541,18.4615643095029
"387","12016",-101.649342457366,18.2829219762998
"388","12017",-99.713691426399,18.1322405073239
"389","12018",-98.9306004378712,16.6080364045375
"390","12019",-99.0520794295086,17.9821369306572
"391","12020",-98.7018827649216,17.4326112416984
"392","12021",-100.058959849121,17.1425009678369
"393","12022",-100.930027599138,18.0816768292032
"394","12023",-98.5176740038279,16.4619705225258
"395","12024",-98.671276554847,17.7382809694861
"396","12025",-98.9637145223064,16.7185413940692
"397","12026",-99.8147277051202,18.1246983081099
"398","12027",-100.617903595223,18.659757265991
"399","12028",-99.1123166915026,17.5236755457518
"400","12029",-99.6974722757831,17.3908403817691
"401","12030",-99.1342172233606,16.6929217965086
"402","12031",-100.104177410176,18.4411221417588
"403","12032",-100.026974147781,17.7336863661028
"404","12033",-98.5470928690053,17.8121367331571
"405","12034",-99.2534526220876,18.2296697511055
"406","12035",-99.5821798507953,18.2267419297456
"407","12036",-98.4932757762348,16.8017197520339
"408","12037",-99.765591156762,18.4634423641964
"409","12038",-101.434260656888,17.8200468538789
"410","12039",-99.4729244182253,17.1421352124515
"411","12040",-99.7957977520897,17.6319265272791
"412","12041",-98.7046400816756,17.1460119059099
"413","12042",-99.3575453443198,17.8324859640098
"414","12043",-98.4397628363381,17.1339640089403
"415","12044",-99.3705983567991,17.3368070679536
"416","12045",-98.78387372408,17.8965385543894
"417","12046",-98.3528159648758,16.6615572393579
"418","12047",-99.8692328863568,18.5446586786717
"419","12048",-101.160321640588,17.620056263969
"420","12049",-99.6078150288287,18.704238897899
"421","12050",-100.611473246783,18.3456236624525
"422","12051",-99.1852128632983,17.3127995774195
"423","12052",-98.7510760272138,16.8763386348948
"424","12053",-99.409000601303,16.808668120363
"425","12054",-100.318252342557,17.8396645897677
"426","12055",-99.5974522363138,18.5200279261081
"427","12056",-99.2948505771043,16.9804343328598
"428","12057",-100.744356420143,17.4058988047387
"429","12058",-99.9140556909507,18.3582425182243
"430","12059",-99.4694109713609,18.1009582783654
"431","12060",-99.6717517753765,18.6488474890633
"432","12061",-99.3674584828733,17.5993368427194
"433","12062",-98.2771883805555,16.9390238419191
"434","12063",-98.7861728184673,17.2299941913295
"435","12064",-100.435015404875,18.4279984207427
"436","12065",-98.409184706746,17.5716511588083
"437","12066",-98.6155212185943,17.5621609781233
"438","12067",-100.453327987903,18.2802935178904
"439","12068",-101.854815953216,18.0166792603916
"440","12069",-98.5414946041108,17.4298029713602
"441","12070",-98.5092893541993,17.9045047918444
"442","12071",-98.1572898984026,16.8693871550478
"443","12072",-98.8295615003765,17.3245104377628
"444","12073",-101.218213207235,18.3449205976891
"445","12074",-99.185119823123,17.7495749049174
"446","12075",-99.6097348012383,17.8014677732479
"447","12076",-98.9760447710649,17.1747990641139
"448","12077",-98.7450260193318,16.6391613657914
"449","12078",-98.4238448263128,17.1005508610224
"450","12079",-98.9959381920098,17.4426301794716
"451","12080",-98.6776308848948,16.5939799459441
"452","12081",-98.637872400436,17.0471021251206
"453","13001",-98.4403498127891,20.2063973879222
"454","13002",-98.1984030789205,20.1598412229442
"455","13003",-98.8897096970502,20.3145346000384
"456","13004",-98.369381323656,20.3615657468945
"457","13005",-99.0780367146405,20.1198193094442
"458","13006",-99.4054056595408,20.4070897550477
"459","13007",-98.3270930154306,19.7416169966216
"460","13008",-98.4470302408409,19.7228841721813
"461","13009",-98.8825742339776,20.2171424570826
"462","13010",-99.2213768963903,20.0547472694801
"463","13011",-98.3635548113387,21.0273024784278
"464","13012",-98.6764888198391,20.3548388075938
"465","13013",-99.2313839383932,19.9734374396268
"466","13014",-98.5485007335806,20.9060635939012
"467","13015",-99.0601844232422,20.5991287814068
"468","13016",-98.2816883485474,19.9842929477017
"469","13017",-99.4716601447905,20.2636848768128
"470","13018",-98.9496829832661,21.128434815066
"471","13019",-99.255141952937,20.324307933377
"472","13020",-98.8803423985975,20.7414072888959
"473","13021",-98.6002759113789,19.6592939954831
"474","13022",-98.6439387115574,20.0321379006249
"475","13023",-99.0802842640912,20.2352775820329
"476","13024",-98.5431240794883,20.2258900753805
"477","13025",-98.247154337257,21.0382422785857
"478","13026",-98.4891399617717,20.9974920568858
"479","13027",-98.06410174932,20.5141261335034
"480","13028",-98.451720167852,21.1272395612278
"481","13029",-99.6807503152439,20.3838242975409
"482","13030",-99.2013076332663,20.5324732870063
"483","13031",-99.1471816054079,20.9699254531241
"484","13032",-98.5275731012674,21.1484772161432
"485","13033",-98.8357452369802,20.8315776055032
"486","13034",-98.7232872210106,20.9620903168245
"487","13035",-98.3429190437289,20.2578106417175
"488","13036",-98.6052980143792,20.5237823767815
"489","13037",-98.8096538222135,20.5654174081017
"490","13038",-98.7535623893432,20.2230387174153
"491","13039",-98.6588263611091,20.1403523717831
"492","13040",-99.0704950403881,21.0709515050656
"493","13041",-99.1807327610037,20.2238489946092
"494","13042",-98.7763881609127,20.8643636868303
"495","13043",-99.1754199689588,20.7864610087386
"496","13044",-99.6726730771607,20.2329943327784
"497","13045",-98.6219571471592,20.1737413719154
"498","13046",-98.5816997714436,21.260295641896
"499","13047",-99.3154152298173,20.9997360717409
"500","13048",-98.782242748206,20.1020803746954
"501","13049",-98.9888366571861,21.2344842938937
"502","13050",-99.1781564462423,20.3143275957176
"503","13051",-98.7201808761549,20.0586519761708
"504","13052",-98.9400598180435,20.0955733789239
"505","13053",-98.1910931402485,20.4685064604029
"506","13054",-99.0478401221223,20.3047392165913
"507","13055",-98.9828625568589,20.4123657778307
"508","13056",-98.3927738925358,20.0356510642491
"509","13057",-98.4954423168989,19.9875913397545
"510","13058",-99.3758247653881,20.5423444931051
"511","13059",-99.6324661149591,20.5392775760666
"512","13060",-98.2108456315805,20.3433600783219
"513","13061",-98.4948142387627,19.8155356130624
"514","13062",-98.832949801803,21.0614190885628
"515","13063",-99.363488388694,19.9026581718775
"516","13064",-99.3987022535492,20.1942134664553
"517","13065",-99.1518265795737,20.114404532297
"518","13066",-98.8033643053292,19.9128212873053
"519","13067",-99.2932768836472,20.1788639677155
"520","13068",-98.5442132205025,20.7787806817007
"521","13069",-98.96118472749,19.8525254907778
"522","13070",-99.2190709249737,20.1315539427883
"523","13071",-98.9724083781784,20.8665468047213
"524","13072",-98.5869400786636,19.8351975597145
"525","13073",-98.6481689206134,21.0318186213941
"526","13074",-99.2309948055895,20.0962055718573
"527","13075",-98.9233484258497,19.9549467227661
"528","13076",-99.3767195488779,20.0641232128949
"529","13077",-98.3509537975247,20.1236008684646
"530","13078",-98.2880919416871,20.857846930284
"531","13079",-98.6395992961093,20.7948994699283
"532","13080",-98.3835152617772,20.9162450686381
"533","13081",-98.5867401874508,20.6507519604959
"534","13082",-98.8552987026507,19.9926023359918
"535","13083",-98.6723172099168,19.9231301755085
"536","13084",-99.3657482606328,20.752846618942
"537","14001",-102.90916477063,20.7700481345938
"538","14002",-103.608833094782,20.4284872708745
"539","14003",-103.935389980358,20.711462315605
"540","14004",-103.62258745467,19.9999409762467
"541","14005",-103.717256781544,20.8499844870596
"542","14006",-104.080532450133,20.5416612069646
"543","14007",-104.00676717019,20.8090943580482
"544","14008",-102.300663248394,20.7664243859827
"545","14009",-103.679011981316,20.7549709531694
"546","14010",-103.731631428849,20.1729450011457
"547","14011",-104.273928543162,20.3180672374527
"548","14012",-104.550707716859,20.3367075478094
"549","14013",-102.539623158134,20.5475553438878
"550","14014",-103.470469819446,19.9964331386243
"551","14015",-104.312115544434,19.7434413298621
"552","14016",-102.342927749555,20.4887994989913
"553","14017",-104.434867316059,20.0502366127699
"554","14018",-102.523309925119,20.3638322063352
"555","14019",-103.920499036364,21.874686344257
"556","14020",-105.406532666825,20.3424058843197
"557","14021",-104.470173395149,19.6029280372415
"558","14022",-104.614953090356,19.2773864354867
"559","14023",-103.510336718027,19.7107707284745
"560","14024",-103.82446575804,20.3903286433713
"561","14025",-103.287171871402,22.0916945742102
"562","14026",-103.236427514684,19.9824070865735
"563","14027",-104.311099873953,19.4356417250676
"564","14028",-104.509871301477,20.1930045332157
"565","14029",-103.02871608822,20.952375413723
"566","14030",-103.187914950211,20.2598722401297
"567","14031",-103.659917911239,21.7298931179992
"568","14032",-103.880201211173,20.0822743310004
"569","14033",-102.167813727498,20.4478918781259
"570","14034",-104.081627437193,19.9124196530462
"571","14035",-102.191545516191,21.5556863102789
"572","14036",-104.123777079352,20.7435887495398
"573","14037",-104.19510017976,19.8010458841197
"574","14038",-104.42146073947,20.6788497999211
"575","14039",-103.335753157573,20.6762159087016
"576","14040",-104.075390412637,21.0574650521002
"577","14041",-103.233957164999,22.3185487902537
"578","14042",-103.916237467179,22.5836120818514
"579","14043",-104.863013519125,19.5147193638838
"580","14044",-103.20737804429,20.3916400306224
"581","14045",-103.227796227095,20.8985117094722
"582","14046",-102.489320989823,21.1916505285333
"583","14047",-102.685674391078,20.2801246638584
"584","14048",-102.119866606073,20.6354586230669
"585","14049",-102.881121870968,19.329543107574
"586","14050",-103.417174605904,20.3145046240555
"587","14051",-103.135207681727,20.4817128148515
"588","14052",-104.036656046741,20.0542348929506
"589","14053",-101.879641720999,21.4938652666342
"590","14054",-104.100323093859,19.8407907440975
"591","14055",-104.030748515754,20.9082653443652
"592","14056",-102.83863499398,19.5292006954687
"593","14057",-103.107836693314,20.0215104128757
"594","14058",-104.814039040934,20.5789317000014
"595","14059",-103.072527262469,19.8942338869747
"596","14060",-102.753539081382,21.2638481197757
"597","14061",-103.994638897589,22.2223977985579
"598","14062",-104.452840608322,20.508902961941
"599","14063",-102.724063020384,20.3974422998129
"600","14064",-101.715053190027,21.8107693814165
"601","14065",-103.381880503454,19.1465030504735
"602","14066",-102.894682076419,20.2702061593223
"603","14067",-105.149218972968,20.6977904448148
"604","14068",-104.722851071659,19.8071819089204
"605","14069",-102.868261158329,19.8044971081319
"606","14070",-103.245450555513,20.5390276634577
"607","14071",-103.500130917035,21.0478832516352
"608","14072",-102.023469695975,20.9701136555329
"609","14073",-102.294334467561,21.2696754461109
"610","14074",-102.163476055081,20.9976377356059
"611","14075",-104.23205466283,20.8246850777446
"612","14076",-103.784965759248,21.5958449720989
"613","14077",-103.905189198389,20.4498995595534
"614","14078",-102.379649462901,20.9925957822836
"615","14079",-103.417208501188,19.8564587148944
"616","14080",-104.82613507068,20.8524493434099
"617","14081",-103.181269798294,22.1933060113033
"618","14082",-103.594646060698,19.8617561510239
"619","14083",-103.682176389967,20.6074099120586
"620","14084",-104.953413646099,20.2993978470084
"621","14085",-103.179245364735,19.6874217000256
"622","14086",-103.765477932758,19.9482149902834
"623","14087",-103.192450599982,19.2251651602566
"624","14088",-104.024139064813,20.2592031941466
"625","14089",-103.575264988423,20.0924296105825
"626","14090",-104.165509917833,20.1468535026294
"627","14091",-102.554478000592,21.4803134590385
"628","14092",-103.347141396454,20.1087138936006
"629","14093",-102.720836394857,20.8147872011782
"630","14094",-103.781026562674,21.1123398463698
"631","14095",-103.832401656098,20.6792479041222
"632","14096",-103.071081331896,20.1196233482658
"633","14097",-103.417352549194,20.4787001561588
"634","14098",-103.347861445435,20.5914867346619
"635","14099",-103.930579467237,19.5528928382668
"636","14100",-105.16473001585,19.9795432573717
"637","14101",-103.214335956427,20.6200461637203
"638","14102",-103.950197663052,19.8478790049752
"639","14103",-103.535075545978,19.4320954940468
"640","14104",-103.478597952908,21.9588760647816
"641","14105",-102.748713227673,20.548723965518
"642","14106",-104.033166468905,19.6812207461454
"643","14107",-103.242011328762,20.1468965938988
"644","14108",-103.457247361483,19.4789825729573
"645","14109",-101.997182813852,21.1546860903942
"646","14110",-104.255733494259,19.9928519047479
"647","14111",-102.650952968927,21.0465147936494
"648","14112",-102.972635158881,19.8350925432687
"649","14113",-103.738876279298,19.7099095223602
"650","14114",-103.708850011744,20.3896172506029
"651","14115",-103.686639034742,22.0287700452598
"652","14116",-102.593580928822,21.6677186517948
"653","14117",-102.701252603505,21.1598222423186
"654","14118",-102.933635259261,21.1379269721271
"655","14119",-103.568044650936,20.2355094075084
"656","14120",-103.494209577043,20.794858488451
"657","14121",-103.345740321724,19.6215905471013
"658","14122",-103.758346418288,19.515572770888
"659","14123",-102.924980009798,20.4608760104563
"660","14124",-103.04880566154,20.636033454469
"661","14125",-102.506406692186,20.7645979291157
"662","15001",-99.8715071737882,19.9729462280987
"663","15002",-98.9198634585009,19.6337744238389
"664","15003",-99.8333248822065,20.1156706003571
"665","15004",-99.8667885821837,18.8329473502542
"666","15005",-99.8294029605133,19.4053905733792
"667","15006",-99.4918727569224,19.1587803021523
"668","15007",-99.9883933195219,19.2509292807736
"669","15008",-100.266800502887,18.7030175387206
"670","15009",-98.7165653670247,19.1248880263995
"671","15010",-99.147903566584,19.9845077724587
"672","15011",-98.9621348342252,19.5454306946828
"673","15012",-99.4999751816195,19.1755456661049
"674","15013",-99.274046384102,19.5648075826335
"675","15014",-99.8457965334579,19.8098534929103
"676","15015",-98.7170734769228,19.0311086414128
"677","15016",-98.7212752749185,19.7630537361805
"678","15017",-98.8163566824208,19.1242887134667
"679","15018",-99.6432654063121,19.1655352308481
"680","15019",-99.4605508765168,19.209825290387
"681","15020",-99.102396655495,19.6262881704045
"682","15021",-99.7993583723157,18.9455164392578
"683","15022",-98.8588943255075,19.2260293369395
"684","15023",-99.2222044649382,19.7899850436549
"685","15024",-99.1594547709191,19.7082085301407
"686","15025",-98.8317078838062,19.2536055117176
"687","15026",-99.5509352544721,19.8257537900559
"688","15027",-99.5501106108093,19.2064926369668
"689","15028",-98.8838720386426,19.5730279640639
"690","15029",-98.877572942324,19.4062957821053
"691","15030",-98.8966955257787,19.5562782233641
"692","15031",-98.947205779604,19.4162719078536
"693","15032",-100.184824091629,19.3164498698545
"694","15033",-99.0432147209292,19.5727754959531
"695","15034",-98.7366526194964,18.9680231479232
"696","15035",-99.2550435713899,19.8226311806192
"697","15036",-99.0280137971053,19.9524014909273
"698","15037",-99.339369913778,19.3831273832751
